INFO  [2018-01-23 12:38:02,919] main                 pid 7048@PCHacker
INFO  [2018-01-23 12:38:04,508] main                 Added marshaller for class :class atavism.agis.plugins.AgisMobClient$SpawnMobMessage with typeNum: 312
INFO  [2018-01-23 12:38:04,510] main                 Added marshaller for class :class atavism.server.plugins.WorldManagerClient$NewDirLightMessage with typeNum: 199
INFO  [2018-01-23 12:38:04,514] main                 Added marshaller for class :class atavism.agis.plugins.ClassAbilityClient$skillResetMessage with typeNum: 284
INFO  [2018-01-23 12:38:04,516] main                 Added marshaller for class :class atavism.agis.plugins.CombatClient$updateBreathStatusMessage with typeNum: 252
INFO  [2018-01-23 12:38:04,518] main                 Added marshaller for class :class atavism.server.plugins.ObjectManagerClient$SubObjectDepsReadyMessage with typeNum: 170
INFO  [2018-01-23 12:38:04,520] main                 Added marshaller for class :class atavism.agis.plugins.ArenaClient$duelDisconnectMessage with typeNum: 304
INFO  [2018-01-23 12:38:04,524] main                 Added marshaller for class :class atavism.server.messages.LogoutMessage with typeNum: 105
INFO  [2018-01-23 12:38:04,531] main                 Added marshaller for class :class atavism.server.plugins.InstanceClient$InstanceInfo with typeNum: 151
INFO  [2018-01-23 12:38:04,537] main                 Added marshaller for class :class atavism.server.objects.BinaryState with typeNum: 110
INFO  [2018-01-23 12:38:04,578] main                 Added marshaller for class :class atavism.msgsys.AgentHelloMessage with typeNum: 28
INFO  [2018-01-23 12:38:04,580] main                 Added marshaller for class :class atavism.agis.plugins.ClassAbilityClient$GetPlayerSkillLevelMessage with typeNum: 287
INFO  [2018-01-23 12:38:04,584] main                 Added marshaller for class :class atavism.server.plugins.WorldManagerClient$OrientMessage with typeNum: 206
INFO  [2018-01-23 12:38:04,588] main                 Added marshaller for class :class atavism.server.plugins.InventoryClient$InvUpdateMessage with typeNum: 156
INFO  [2018-01-23 12:38:04,590] main                 Added marshaller for class :class atavism.server.engine.EnginePlugin$TransferFilter with typeNum: 69
INFO  [2018-01-23 12:38:04,594] main                 Added marshaller for class :class atavism.server.objects.DisplayState with typeNum: 116
INFO  [2018-01-23 12:38:04,597] main                 Added marshaller for class :class atavism.server.objects.RegionConfig with typeNum: 132
INFO  [2018-01-23 12:38:04,599] main                 Added marshaller for class :class atavism.msgsys.AgentStateMessage with typeNum: 29
INFO  [2018-01-23 12:38:04,601] main                 Added marshaller for class :class atavism.agis.plugins.FactionClient$getAttitudeMessage with typeNum: 328
INFO  [2018-01-23 12:38:04,605] main                 Added marshaller for class :class atavism.server.objects.Fog with typeNum: 120
INFO  [2018-01-23 12:38:04,605] main                 Added marshaller for class :class atavism.server.engine.BasicWorldNode with typeNum: 62
INFO  [2018-01-23 12:38:04,608] main                 Added marshaller for class :class atavism.agis.plugins.GroupClient$getPlayerByNameMessage with typeNum: 308
INFO  [2018-01-23 12:38:04,609] main                 Added marshaller for class :class atavism.server.engine.PropertySearch with typeNum: 74
INFO  [2018-01-23 12:38:04,611] main                 Added marshaller for class :class atavism.server.plugins.InventoryClient$ItemInfo with typeNum: 158
INFO  [2018-01-23 12:38:04,617] main                 Added marshaller for class :class atavism.agis.plugins.QuestClient$RequestQuestProgressMessage with typeNum: 258
INFO  [2018-01-23 12:38:04,619] main                 Added marshaller for class :class atavism.agis.plugins.CombatClient$interruptAbilityMessage with typeNum: 245
INFO  [2018-01-23 12:38:04,697] main                 Added marshaller for class :class atavism.server.objects.FogRegionConfig with typeNum: 121
INFO  [2018-01-23 12:38:04,699] main                 Added marshaller for class :class atavism.server.plugins.WorldManagerClient$ObjInfoReqMessage with typeNum: 203
INFO  [2018-01-23 12:38:04,701] main                 Added marshaller for class :class atavism.agis.plugins.ClassAbilityClient$skillAlterCurrentMessage with typeNum: 285
INFO  [2018-01-23 12:38:04,704] main                 Added marshaller for class :class atavism.server.plugins.WorldManagerClient$MobPathCorrectionMessage with typeNum: 194
INFO  [2018-01-23 12:38:04,709] main                 Added marshaller for class :class atavism.agis.objects.AgisStat with typeNum: 334
INFO  [2018-01-23 12:38:04,711] main                 Added marshaller for class :class atavism.server.plugins.WorldManagerClient$RefreshWNodeMessage with typeNum: 209
INFO  [2018-01-23 12:38:04,721] main                 Added marshaller for class :class atavism.server.objects.Template with typeNum: 139
INFO  [2018-01-23 12:38:04,726] main                 Added marshaller for class :class atavism.agis.plugins.AgisInventoryClient$getSpecificItemDataMessage with typeNum: 264
INFO  [2018-01-23 12:38:04,727] main                 Added marshaller for class :class atavism.server.plugins.WorldManagerClient$MobPathMessageBaseClass with typeNum: 196
INFO  [2018-01-23 12:38:04,729] main                 Added marshaller for class :class atavism.server.plugins.WorldManagerClient$UpdateMessage with typeNum: 221
INFO  [2018-01-23 12:38:04,731] main                 Added marshaller for class :class atavism.server.engine.EnginePlugin$SetPropertyMessage with typeNum: 67
INFO  [2018-01-23 12:38:04,735] main                 Added marshaller for class :class atavism.agis.plugins.ArenaClient$endArenaMessage with typeNum: 296
INFO  [2018-01-23 12:38:04,738] main                 Added marshaller for class :class atavism.msgsys.FilterUpdateMessage with typeNum: 33
INFO  [2018-01-23 12:38:04,741] main                 Added marshaller for class :class atavism.server.messages.LoginMessage with typeNum: 99
INFO  [2018-01-23 12:38:04,745] main                 Added marshaller for class :class atavism.agis.plugins.ArenaClient$duelDefeatMessage with typeNum: 303
INFO  [2018-01-23 12:38:04,750] main                 Added marshaller for class :class atavism.agis.plugins.ArenaClient$despawnGatesMessage with typeNum: 295
INFO  [2018-01-23 12:38:04,755] main                 Added marshaller for class :class atavism.server.messages.SearchMessageFilter with typeNum: 107
INFO  [2018-01-23 12:38:04,759] main                 Added marshaller for class :class atavism.server.plugins.WorldManagerClient$DespawnReqMessage with typeNum: 184
INFO  [2018-01-23 12:38:04,760] main                 Added marshaller for class :class atavism.server.objects.SearchEntry with typeNum: 144
INFO  [2018-01-23 12:38:04,764] main                 Added marshaller for class :class atavism.server.engine.FixedPerceiver with typeNum: 70
INFO  [2018-01-23 12:38:04,769] main                 Added marshaller for class :class atavism.server.objects.Region with typeNum: 130
INFO  [2018-01-23 12:38:04,770] main                 Added marshaller for class :class atavism.agis.plugins.ArenaClient$duelChallengeDeclineMessage with typeNum: 299
INFO  [2018-01-23 12:38:04,775] main                 Added marshaller for class :class atavism.server.engine.SearchSelection with typeNum: 75
INFO  [2018-01-23 12:38:04,778] main                 Added marshaller for class :class atavism.server.plugins.InstanceClient$GetInstanceInfoMessage with typeNum: 150
INFO  [2018-01-23 12:38:04,780] main                 Added marshaller for class :class atavism.server.plugins.ObjectManagerClient$LoadObjectMessage with typeNum: 164
INFO  [2018-01-23 12:38:04,784] main                 Added marshaller for class :class atavism.msgsys.SubjectFilter with typeNum: 45
INFO  [2018-01-23 12:38:04,784] main                 Added marshaller for class :class atavism.msgsys.Filter with typeNum: 30
INFO  [2018-01-23 12:38:04,787] main                 Added marshaller for class :class atavism.server.engine.Behavior$EventMessage with typeNum: 64
INFO  [2018-01-23 12:38:04,789] main                 Added marshaller for class :class atavism.server.plugins.WorldManagerClient$FreeObjectMessage with typeNum: 200
INFO  [2018-01-23 12:38:04,811] main                 Added marshaller for class :class atavism.server.engine.EnginePlugin$PluginStateMessage with typeNum: 66
INFO  [2018-01-23 12:38:04,815] main                 Added marshaller for class :class atavism.agis.plugins.AgisInventoryClient$getLootListMessage with typeNum: 272
INFO  [2018-01-23 12:38:04,818] main                 Added marshaller for class :class atavism.server.plugins.WorldManagerClient$DespawnedMessage with typeNum: 185
INFO  [2018-01-23 12:38:05,051] main                 Added marshaller for class :class atavism.server.plugins.WorldManagerClient$MobPathReqMessage with typeNum: 197
INFO  [2018-01-23 12:38:05,067] main                 Added marshaller for class :class atavism.agis.plugins.ArenaClient$removePlayerMessage with typeNum: 290
INFO  [2018-01-23 12:38:05,070] main                 Added marshaller for class :class atavism.server.engine.TerrainConfig with typeNum: 73
INFO  [2018-01-23 12:38:05,074] main                 Added marshaller for class :class atavism.agis.plugins.AgisInventoryClient$moveBagMessage with typeNum: 268
INFO  [2018-01-23 12:38:05,077] main                 Added marshaller for class :class atavism.agis.plugins.CombatClient$stopAutoAttackMessage with typeNum: 243
INFO  [2018-01-23 12:38:05,079] main                 Added marshaller for class :class atavism.server.pathing.PathArc with typeNum: 82
INFO  [2018-01-23 12:38:05,081] main                 Added marshaller for class :class atavism.server.plugins.ObjectManagerClient$SaveObjectDataMessage with typeNum: 167
INFO  [2018-01-23 12:38:05,085] main                 Added marshaller for class :class atavism.server.messages.PerceptionMessage$ObjectNote with typeNum: 95
INFO  [2018-01-23 12:38:05,089] main                 Added marshaller for class :class atavism.agis.plugins.AgisMobClient$petCommandUpdateMessage with typeNum: 316
INFO  [2018-01-23 12:38:05,090] main                 Added marshaller for class :class atavism.agis.plugins.AgisMobClient$petTargetLostMessage with typeNum: 319
INFO  [2018-01-23 12:38:05,260] main                 Added marshaller for class :class atavism.server.plugins.MobManagerClient$SetAggroRadiusMessage with typeNum: 238
INFO  [2018-01-23 12:38:05,264] main                 Added marshaller for class :class atavism.agis.plugins.QuestClient$CompleteQuestMessage with typeNum: 259
INFO  [2018-01-23 12:38:05,267] main                 Added marshaller for class :class atavism.server.pathing.PathPortal with typeNum: 89
INFO  [2018-01-23 12:38:05,269] main                 Added marshaller for class :class atavism.server.objects.OceanData with typeNum: 127
INFO  [2018-01-23 12:38:05,274] main                 Added marshaller for class :class atavism.agis.plugins.ArenaClient$arenaKillMessage with typeNum: 291
INFO  [2018-01-23 12:38:05,274] main                 Added marshaller for class :class atavism.server.math.AOVector with typeNum: 77
INFO  [2018-01-23 12:38:05,277] main                 Added marshaller for class :class atavism.server.engine.BaseBehavior$ArrivedEventMessage with typeNum: 57
INFO  [2018-01-23 12:38:05,279] main                 Added marshaller for class :class atavism.agis.plugins.AgisInventoryClient$sendPurchaseMailMessage with typeNum: 277
INFO  [2018-01-23 12:38:05,284] main                 Added marshaller for class :class atavism.server.plugins.WorldManagerClient$SpawnedMessage with typeNum: 217
INFO  [2018-01-23 12:38:05,291] main                 Added marshaller for class :class atavism.server.objects.DirectionalLight with typeNum: 113
INFO  [2018-01-23 12:38:05,306] main                 Added marshaller for class :class atavism.agis.plugins.ClassAbilityClient$LearnAbilityMessage with typeNum: 288
INFO  [2018-01-23 12:38:05,309] main                 Added marshaller for class :class atavism.server.pathing.PathPolygon with typeNum: 88
INFO  [2018-01-23 12:38:05,314] main                 Added marshaller for class :class atavism.server.messages.PropertyFilter with typeNum: 109
INFO  [2018-01-23 12:38:05,317] main                 Added marshaller for class :class atavism.agis.plugins.AgisMobClient$DialogueOptionChosenMessage with typeNum: 327
INFO  [2018-01-23 12:38:05,319] main                 Added marshaller for class :class atavism.server.plugins.WorldManagerPlugin$WorldManagerTransferFilter with typeNum: 230
INFO  [2018-01-23 12:38:05,320] main                 Added marshaller for class :class atavism.server.messages.PerceptionFilter with typeNum: 93
INFO  [2018-01-23 12:38:05,610] main                 Added marshaller for class :class atavism.msgsys.MessageTypeSessionIdFilter with typeNum: 44
INFO  [2018-01-23 12:38:05,637] main                 Added marshaller for class :class atavism.agis.plugins.QuestClient$AbandonQuestMessage with typeNum: 261
INFO  [2018-01-23 12:38:05,640] main                 Added marshaller for class :class atavism.server.plugins.InstanceClient$CreateInstanceMessage with typeNum: 148
INFO  [2018-01-23 12:38:05,643] main                 Added marshaller for class :class atavism.agis.plugins.QuestClient$GetQuestItemReqsMessage with typeNum: 255
INFO  [2018-01-23 12:38:05,646] main                 Added marshaller for class :class atavism.agis.objects.AgisAttachSocket with typeNum: 234
INFO  [2018-01-23 12:38:05,648] main                 Added marshaller for class :class atavism.agis.plugins.AgisInventoryClient$CheckComponentMessage with typeNum: 280
INFO  [2018-01-23 12:38:05,650] main                 Added marshaller for class :class atavism.agis.plugins.AgisMobClient$GetNpcInteractionsMessage with typeNum: 325
INFO  [2018-01-23 12:38:05,654] main                 Added marshaller for class :class atavism.server.plugins.MobManagerClient$CreateSpawnGeneratorMessage with typeNum: 237
